Well ID,Well type code,well_number,Field_Name,Operator,latitude,longitude,Measured_Depth,Drilling_Start,Drilling_end,Completion_Date,Reservoir,play_name,state_name,well_cost
8.89912E+13,V,877,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82227732,-67.49451356,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,780664.3616
8.89912E+13,V,892,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81271692,-67.43979428,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,629977.7782
8.89912E+13,V,893,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81383536,-67.43868227,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,611708.9629
8.89912E+13,V,901,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82229076,-67.51617059,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,809094.6846
8.89912E+13,V,907,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81615943,-67.52139017,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,730468.5602
8.89912E+13,V,924,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.84344791,-67.48433909,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,616548.9096
8.89912E+13,V,926,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.84469413,-67.48400915,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,623983.3852
8.89912E+13,V,928,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83173603,-67.49267543,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,758183.9993
8.89912E+13,V,932,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82749853,-67.48046082,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,624668.1186
8.89912E+13,V,935,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82425667,-67.47147655,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,711436.4616
8.89912E+13,V,937,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82358472,-67.47572872,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,724693.1549
8.89912E+13,V,939,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82477502,-67.4772791,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,707265.3796
8.89912E+13,V,941,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82405098,-67.47898465,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,731374.6617
8.89912E+13,V,944,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82446863,-67.48062049,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,706386.2549
8.89912E+13,V,949,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82411585,-67.48250892,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,595309.4779
8.89912E+13,V,952,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8256793,-67.48506599,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,694838.6181
8.89912E+13,V,953,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82709447,-67.48390796,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,719546.1493
8.89912E+13,V,965,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80305203,-67.44625169,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,681482.7455
8.89912E+13,V,969,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80411077,-67.44669822,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,789741.2453
8.89912E+13,V,976,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82013174,-67.4982902,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,753758.2251
8.89912E+13,V,977,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81897629,-67.49799958,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,629115.3155
8.89912E+13,V,991,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81432881,-67.51967592,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,658009.7974
8.89912E+13,V,996,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81492054,-67.51743431,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,820332.0888
8.89912E+13,V,999,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81785117,-67.51516908,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,770438.5857
8.89912E+13,V,1002,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82536975,-67.51148165,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,657354.421
8.89912E+13,V,1004,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82553447,-67.50962412,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,745608.8656
8.89912E+13,V,1009,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8215715,-67.51205902,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,651122.7912
8.89912E+13,V,1019,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81559403,-67.53406605,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,657337.7589
8.89912E+13,V,1020,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81865683,-67.53787164,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,766295.2739
8.89912E+13,V,1022,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82401662,-67.54190077,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,763547.6124
8.89912E+13,V,1024,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83608998,-67.52362967,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,789219.1658
8.89912E+13,V,1026,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83415323,-67.50820988,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,629212.9079
8.89912E+13,V,1038,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82499899,-67.45975835,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,621212.714
8.89912E+13,V,1042,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82331722,-67.49491019,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,706982.9172
8.89912E+13,V,1052,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82061784,-67.49967973,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,725738.9008
8.89912E+13,V,1054,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81808839,-67.49889844,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,739712.8584
8.89912E+13,V,1059,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81434978,-67.4944313,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,765584.3572
8.89912E+13,V,1060,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81255525,-67.49343751,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,716959.5549
8.89912E+13,V,1062,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81446525,-67.49773489,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,680687.7247
8.89912E+13,V,1076,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81046759,-67.48932536,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,763261.9762
8.89912E+13,V,1079,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8111491,-67.48575598,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,717717.2842
8.89912E+13,V,1087,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8110212,-67.47883768,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,690769.0957
8.89912E+13,V,1091,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81167569,-67.47731455,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,762870.0198
8.89912E+13,V,1100,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80468071,-67.44957684,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,632278.7364
8.89912E+13,V,1101,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80574738,-67.44994604,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,786911.86
8.89912E+13,V,1108,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80624622,-67.45356003,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,684042.3632
8.89912E+13,V,1111,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81293981,-67.43307191,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,633483.1691
8.89912E+13,V,1127,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.79630358,-67.45949458,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,645081.5856
8.89912E+13,V,1133,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.801092,-67.45098848,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,651928.1266
8.89912E+13,V,1134,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80305648,-67.45121703,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,829718.4116
8.89912E+13,V,1137,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8026606,-67.45320903,1879,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,379055.8984
8.89912E+13,V,1146,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.79908779,-67.45114693,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,794394.735
8.89912E+13,V,1151,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8038108,-67.45576287,2004,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,345462.7011
8.89912E+13,V,1156,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80667886,-67.45694435,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,605420.2059
8.89912E+13,V,1166,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80866916,-67.47990521,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,711410.2783
8.89912E+13,V,1170,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80900783,-67.4850807,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,663194.0944
8.89912E+13,V,1177,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81985182,-67.50232534,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,728011.2955
8.89912E+13,V,1183,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.8238712,-67.50764813,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,755842.5759
8.89912E+13,V,1185,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82234608,-67.50936177,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,604302.2576
8.89912E+13,V,1202,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82227709,-67.50614653,3293,7/16/1931,8/31/1931,NULL,Grupo Chubut,Unassigned,Chubut,166835.4808
8.89912E+13,V,1211,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81358337,-67.51285079,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,743799.0429
8.89912E+13,V,1220,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82513047,-67.52146149,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,813471.266
8.89912E+13,V,1221,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82887664,-67.52241761,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,653179.3719
8.89912E+13,V,1223,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83766313,-67.50622391,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,718607.517
8.89912E+13,V,1233,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.83749769,-67.51008988,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,815335.8356
8.89912E+13,V,1242,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82706247,-67.48760235,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,670217.5712
8.89912E+13,V,1248,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82850905,-67.49017573,NULL,NULL,NULL,NULL,Grupo Chubut,Unassigned,Chubut,669878.7749
8.89912E+13,V,xp-6,Rio Mayo (RIM),YPF S.A.,-45.8735,-70.00617063,NULL,6/28/1985,9/8/1985,11/7/1985,Grupo Chubut,Unassigned,Chubut,716767.1882
8.89912E+13,V,x-4,Rio Mayo (RIM),YPF S.A.,-45.88871099,-69.92978795,8530,5/19/1987,6/19/1987,8/9/1987,Grupo Chubut,Unassigned,Chubut,1198391.082
8.89912E+13,V,EN-629,Manantiales Behr (BEH),YPF S.A.,-45.71183395,-67.95225156,8759,1/7/2006,1/27/2006,2/18/2006,Grupo Chubut,Unassigned,Chubut,1537739.955
8.89912E+13,V,a-703,Manantiales Behr (BEH),YPF S.A.,-45.57360942,-67.7759539,3772,5/6/2006,5/14/2006,5/31/2006,Grupo Chubut,Unassigned,Chubut,684566.28
8.89912E+13,V,LB-65,Manantiales Behr (BEH),YPF S.A.,-45.65160615,-67.59375031,3937,1/31/2006,2/9/2006,2/27/2006,Grupo Chubut,Unassigned,Chubut,792551.3871
8.89912E+13,V,a-676,Manantiales Behr (BEH),YPF S.A.,-45.63872977,-67.8948201,7545,3/6/2006,3/28/2006,4/29/2006,Grupo Chubut,Unassigned,Chubut,1220715.778
8.89912E+13,V,SDS-612,Manantiales Behr (BEH),YPF S.A.,-45.70136886,-67.79345652,7874,4/10/2006,4/22/2006,5/14/2006,Grupo Chubut,Unassigned,Chubut,1211691.578
8.89912E+13,V,PCN-631,Manantiales Behr (BEH),YPF S.A.,-45.69002535,-68.01502517,8858,5/19/2006,6/6/2006,6/22/2006,Grupo Chubut,Unassigned,Chubut,1339934.565
8.89912E+13,V,PCN-635,Manantiales Behr (BEH),YPF S.A.,-45.69184995,-68.01794594,8907,6/6/2006,6/22/2006,7/13/2006,Grupo Chubut,Unassigned,Chubut,1398373.244
8.89913E+13,V,a-677,Manantiales Behr (BEH),YPF S.A.,-45.67334417,-67.97357415,9842,8/8/2006,9/3/2006,9/14/2006,Grupo Chubut,Unassigned,Chubut,1583118.382
8.89913E+13,V,a-203,Restinga Ali (ALI),YPF S.A.,-45.69004623,-67.40347312,5587,3/20/2006,3/31/2006,4/16/2006,Grupo Chubut,Unassigned,Chubut,1056020.249
8.89913E+13,V,G-747,Escalante (SCA),YPF S.A.,-45.77023115,-67.86247214,8858,7/29/2006,8/17/2006,9/20/2006,Grupo Chubut,Unassigned,Chubut,1444952.138
8.89913E+13,V,M-635,Manantiales Behr (BEH),YPF S.A.,-45.67969367,-67.7636038,6889,8/27/2006,9/17/2006,10/12/2006,Grupo Chubut,Unassigned,Chubut,1139438.473
8.89913E+13,V,LC-688,Manantiales Behr (BEH),YPF S.A.,-45.63874151,-68.03234487,4593,10/11/2006,10/21/2006,11/12/2006,Grupo Chubut,Unassigned,Chubut,909696.5227
8.89913E+13,V,ZC-2436,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81407402,-67.48149331,7063,8/31/2006,9/14/2006,10/1/2006,Grupo Chubut,Unassigned,Chubut,1456042.228
8.89913E+13,UN,VH-1095,Valle Hermoso (VAHE),Pan American Energy,-45.78971,-68.52155,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,904353.0616
8.89913E+13,UN,VH-1099,Valle Hermoso (VAHE),Pan American Energy,-45.78968,-68.52635,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,887257.4314
8.89913E+13,V,2059,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.80954178,-67.43328301,6309,9/25/1978,10/20/1978,11/5/1978,Grupo Chubut,Unassigned,Chubut,634576.1882
8.89913E+13,V,a-2420,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.81599402,-67.57275908,9301,8/18/2004,9/17/2004,10/16/2004,Grupo Chubut,Unassigned,Chubut,1419087.966
8.89913E+13,V,S-2467,El Tordillo (ELT),Tecpetrol,-45.89037618,-67.95527062,10442,10/27/2006,12/4/2006,1/18/2007,Mina El Carmen,Unassigned,Chubut,2014327.922
8.89913E+13,V,S-2527,El Tordillo (ELT),Tecpetrol,-45.86895937,-67.89775701,8326,11/28/2006,12/14/2006,1/6/2007,Comodoro Rivadavia,Unassigned,Chubut,1501575.888
8.89913E+13,V,S-2510,El Tordillo (ELT),Tecpetrol,-45.86530341,-67.91685998,8907,12/18/2006,1/7/2007,1/24/2007,Comodoro Rivadavia,Unassigned,Chubut,1873405.003
8.89913E+13,UN,E-94,Diadema (DIA),Compa„ë„ças Asociadas Petroleras,-45.76222,-67.75271,3736,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,554878.1966
8.89913E+13,UN,VH-1091,Valle Hermoso (VAHE),Pan American Energy,-45.76285,-68.49975,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,914543.1515
8.89913E+13,UN,AG-867,Anticlinal Grande (ANGR),Pan American Energy,-45.77570352,-68.94929416,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,929998.2061
8.89913E+13,UN,VH-1151,Valle Hermoso (VAHE),Pan American Energy,-45.75236,-68.48052,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,751853.4471
8.89913E+13,UN,VH-1090,Valle Hermoso (VAHE),Pan American Energy,-45.77786,-68.50337,NULL,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,1510704.766
8.89913E+13,UN,O-991,Oriental (ORIE),Pan American Energy,-45.92772,-68.61004,7801,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,938832.3361
8.89913E+13,UN,Z-1053,Zorro (ZOR),Pan American Energy,-45.86794,-68.57369,7962,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,802702.7943
8.89913E+13,UN,VM-958,Valle Martin (VAMA),Pan American Energy,-45.87302,-68.63623,8211,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1044350.827
8.89913E+13,V,a-521,Ca„ëadon Perdido (CCC),YPF S.A.,-45.75259922,-67.63275422,9350,1/9/2007,1/29/2007,2/20/2007,Grupo Chubut,Unassigned,Chubut,1686688.383
8.89913E+13,V,E-777,El Trebol (ETR),YPF S.A.,-45.80720651,-67.68688322,8864,10/28/2006,11/14/2006,12/30/2006,Grupo Chubut,Unassigned,Chubut,1524094.992
8.89913E+13,V,Gbk-707,Manantiales Behr (BEH),YPF S.A.,-45.58251618,-67.7589386,3772,10/28/2006,11/6/2006,12/11/2006,Grupo Chubut,Unassigned,Chubut,718052.5812
8.89913E+13,UN,I-166,Diadema (DIA),Compa„ë„ças Asociadas Petroleras,-45.69354,-67.67478,3451,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,542047.5333
8.89913E+13,V,S-2546,El Tordillo (ELT),Tecpetrol,-45.87659908,-67.95860337,8267,1/23/2007,2/9/2007,3/20/2007,Comodoro Rivadavia,Unassigned,Chubut,1749145.911
8.89913E+13,UN,MER-2001,KM. 20 (K20),Compa„ë„ças Asociadas Petroleras,-45.69363,-67.50591,2139,NULL,NULL,NULL,Glauconitico,Unassigned,Chubut,483464.1384
8.89913E+13,UN,TP-905,Tres Picos (TPIC),Pan American Energy,-45.87141,-68.60744,8697,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1000322.91
8.89913E+13,UN,VH-1100,Valle Hermoso (VAHE),Pan American Energy,-45.80541,-68.56278,7237,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,753257.8342
8.89913E+13,UN,VH-1153,Valle Hermoso (VAHE),Pan American Energy,-45.73515,-68.55473,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,796340.1477
8.89913E+13,UN,E-98,Diadema (DIA),Compa„ë„ças Asociadas Petroleras,-45.76407,-67.75026,3982,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,540145.2813
8.89913E+13,UN,CG-956,Ca„ëadon Grande (CGR),Pan American Energy,-45.79089548,-68.41158822,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,901342.0829
8.89913E+13,UN,VH-1116,Valle Hermoso (VAHE),Pan American Energy LLC,-45.7339502,-68.5855033,7.086,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,1216659.694
8.89913E+13,UN,VH-1134,Valle Hermoso (VAHE),Pan American Energy,-45.73466,-68.56273,7.053,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,1015482.878
8.89913E+13,UN,O-51,Diadema (DIA),Compa„ë„ças Asociadas Petroleras,-45.68334,-67.69494,4.14,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,500348.3669
8.89913E+13,V,ZC-2429,Campamento Central - Bella Vista Este (ZCE),YPF S.A.,-45.82679832,-67.52491677,9.629,1/26/2007,2/22/2007,5/1/2007,Grupo Chubut,Unassigned,Chubut,1735226.729
8.89913E+13,V,S-2541,El Tordillo (ELT),Tecpetrol,-45.86786807,-68.00191231,7.447,5/3/2007,5/19/2007,6/25/2007,Comodoro Rivadavia,Unassigned,Chubut,1374115.74
8.89913E+13,UN,R-967,Resero (RES),Pan American Energy,-45.85822,-68.44187,7.739,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,770661.8688
8.89913E+13,V,S-2542,El Tordillo (ELT),Tecpetrol,-45.8676023,-68.00370578,7.303,5/21/2007,6/5/2007,7/13/2007,Comodoro Rivadavia,Unassigned,Chubut,1363446.434
8.89913E+13,UN,O-1001,Oriental (ORIE),Pan American Energy,-45.92596439,-68.62929711,8.53,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1054193.431
8.89913E+13,UN,CD-898,Cerro Dragon (CDR),Pan American Energy,-45.76699,-68.26825,7.477,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,943737.0709
8.89913E+13,UN,O-900,Oriental (ORIE),Pan American Energy,-45.93959,-68.69346,8.815,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,872623.9389
8.89913E+13,UN,O-1005,Oriental (ORIE),Pan American Energy,-45.92977,-68.61847,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,777046.605
8.89913E+13,V,Gbk-720,Manantiales Behr (BEH),YPF S.A.,-45.57293648,-67.78395384,4.166,8/4/2007,8/13/2007,8/23/2007,Grupo Chubut,Unassigned,Chubut,716339.7426
8.89913E+13,V,S-2562,El Tordillo (ELT),Tecpetrol,-45.88287992,-67.95569353,6.158,8/19/2007,8/27/2007,9/6/2007,Comodoro Rivadavia,Unassigned,Chubut,1322497.73
8.89913E+13,UN,2068,Pampa Del Castillo - La Guitarra (Z266),Enap Sipetrol Argentina,-45.800403,-68.068803,9.173,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1133197.638
8.89913E+13,UN,OO-823,Oriental Oeste (ORIO),Pan American Energy,-45.92968,-68.73876,NULL,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,898962.3562
8.89913E+13,UN,CCo-2005,Caleta Cordova (CCO),Interenergy Argentina,-45.76730509,-67.50160978,6.843,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,1045325.693
8.89913E+13,UN,2075,Pampa Del Castillo - La Guitarra (Z266),Enap Sipetrol Argentina,-45.762401,-67.990154,9.206,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1322642.913
8.89913E+13,UN,E-101,Diadema (DIA),Compa„ë„ças Asociadas Petroleras,-45.7592,-67.75143,4.084,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,582267.548
8.89913E+13,V,S-2572,El Tordillo (ELT),Tecpetrol,-45.87626377,-67.95265991,8.999,11/5/2007,12/10/2007,1/14/2008,Comodoro Rivadavia,Unassigned,Chubut,1520017.104
8.89913E+13,UN,VH-1183,Valle Hermoso (VAHE),Pan American Energy,-45.72178,-68.57019,7.559,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,840201.5435
8.89913E+13,UN,TP-858,Tres Picos (TPIC),Pan American Energy,-45.87127,-68.62017,8.047,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,814298.1209
8.89913E+13,V,a-713,Manantiales Behr (BEH),YPF S.A.,-45.59915962,-67.99426022,6.889,2/2/2008,2/20/2008,3/2/2008,Grupo Chubut,Unassigned,Chubut,1155425.277
8.89913E+13,UN,E-108,Diadema (DIA),Compa„ë„ças Asociadas Petroleras,-45.76458,-67.76719,4.035,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,599846.6
8.89913E+13,UN,CG-1080,Ca„ëadon Grande (CGR),Pan American Energy LLC,-45.79149,-68.40816,7.365,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,980074.4183
8.89913E+13,V,S-2580,El Tordillo (ELT),Tecpetrol,-45.86553197,-67.98336597,9.734,4/11/2008,5/3/2008,6/1/2008,Comodoro Rivadavia,Unassigned,Chubut,2285712.425
8.89913E+13,UN,O-1013,Oriental (ORIE),Pan American Energy LLC,-45.96568,-68.69901,8.858,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,976556.229
8.89913E+13,UN,PQ-1007,Puesto Quiroga (QIR),Tecpetrol,-45.92801674,-67.91288187,10.442,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,1845415.698
8.89913E+13,V,S-2627,El Tordillo (ELT),Tecpetrol,-45.91890796,-67.89600441,11.066,7/16/2008,8/15/2008,9/26/2008,Mina El Carmen,Unassigned,Chubut,1961243.756
8.89913E+13,UN,E-112,Diadema (DIA),Compa„ë„ças Asociadas Petroleras,-45.7615,-67.76496,4.543,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,719933.1647
8.89913E+13,UN,xp-1000,Huron (HURO),Pan American Energy,-45.66949507,-68.47515519,NULL,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,1171584.561
8.89913E+13,V,Gbk-769,Manantiales Behr (BEH),YPF S.A.,-45.57657224,-67.79334367,3.946,12/3/2008,12/20/2008,12/30/2008,Grupo Chubut,Unassigned,Chubut,875600.407
8.89913E+13,UN,RCh-1018,Rio Chico (RCHI),Pan American Energy,-45.67042,-68.45278,7.87,NULL,NULL,NULL,Mina El Carmen,Unassigned,Chubut,1335148.107
8.89913E+13,UN,Z-1080,Zorro (ZOR),Pan American Energy,-45.87682,-68.57682,9.124,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1152061.284
8.89913E+13,V,S-2637,El Tordillo (ELT),Tecpetrol,-45.88798519,-67.8536968,10.187,3/14/2009,4/9/2009,5/3/2009,Mina El Carmen,Unassigned,Chubut,2225282.882
